"","V1","user_name","raw_timestamp_part_1","raw_timestamp_part_2","cvtd_timestamp","new_window","num_window","roll_belt","pitch_belt","yaw_belt","total_accel_belt","kurtosis_roll_belt","kurtosis_picth_belt","kurtosis_yaw_belt","skewness_roll_belt","skewness_roll_belt.1","skewness_yaw_belt","max_roll_belt","max_picth_belt","max_yaw_belt","min_roll_belt","min_pitch_belt","min_yaw_belt","amplitude_roll_belt","amplitude_pitch_belt","amplitude_yaw_belt","var_total_accel_belt","avg_roll_belt","stddev_roll_belt","var_roll_belt","avg_pitch_belt","stddev_pitch_belt","var_pitch_belt","avg_yaw_belt","stddev_yaw_belt","var_yaw_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","var_accel_arm","avg_roll_arm","stddev_roll_arm","var_roll_arm","avg_pitch_arm","stddev_pitch_arm","var_pitch_arm","avg_yaw_arm","stddev_yaw_arm","var_yaw_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","kurtosis_roll_arm","kurtosis_picth_arm","kurtosis_yaw_arm","skewness_roll_arm","skewness_pitch_arm","skewness_yaw_arm","max_roll_arm","max_picth_arm","max_yaw_arm","min_roll_arm","min_pitch_arm","min_yaw_arm","amplitude_roll_arm","amplitude_pitch_arm","amplitude_yaw_arm","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","kurtosis_roll_dumbbell","kurtosis_picth_dumbbell","kurtosis_yaw_dumbbell","skewness_roll_dumbbell","skewness_pitch_dumbbell","skewness_yaw_dumbbell","max_roll_dumbbell","max_picth_dumbbell","max_yaw_dumbbell","min_roll_dumbbell","min_pitch_dumbbell","min_yaw_dumbbell","amplitude_roll_dumbbell","amplitude_pitch_dumbbell","amplitude_yaw_dumbbell","total_accel_dumbbell","var_accel_dumbbell","avg_roll_dumbbell","stddev_roll_dumbbell","var_roll_dumbbell","avg_pitch_dumbbell","stddev_pitch_dumbbell","var_pitch_dumbbell","avg_yaw_dumbbell","stddev_yaw_dumbbell","var_yaw_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","kurtosis_roll_forearm","kurtosis_picth_forearm","kurtosis_yaw_forearm","skewness_roll_forearm","skewness_pitch_forearm","skewness_yaw_forearm","max_roll_forearm","max_picth_forearm","max_yaw_forearm","min_roll_forearm","min_pitch_forearm","min_yaw_forearm","amplitude_roll_forearm","amplitude_pitch_forearm","amplitude_yaw_forearm","total_accel_forearm","var_accel_forearm","avg_roll_forearm","stddev_roll_forearm","var_roll_forearm","avg_pitch_forearm","stddev_pitch_forearm","var_pitch_forearm","avg_yaw_forearm","stddev_yaw_forearm","var_yaw_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
"1851","18520","adelmo",1322832921,256314,"02/12/2011 13:35","no",589,158,-31.7,126,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11,0.11,0.03,69,43,-224,158,515,-477,-27.5,-38.9,-23.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46,-1.06,0.64,43,-54,-7,659,79,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.57105449,-11.052937,-80.29048452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.1,-0.13,-23,143,-150,-443,428,31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,2.17,0.85,-344,316,15,-711,403,614,"E"
"1852","18524","adelmo",1322832921,424338,"02/12/2011 13:35","no",589,160,-29.7,125,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.11,-0.05,68,42,-233,143,505,-488,-19.5,-17.8,-42.2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67,-0.79,0.36,-30,-66,83,454,147,506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.70872129,-20.78895019,-84.05898746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,-0.51,-0.39,-41,126,-148,-464,405,45,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,2.26,0.97,-270,397,11,-648,624,684,"E"
"1853","18530","adelmo",1322832921,773743,"02/12/2011 13:35","no",589,160,-29,125,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.13,-0.25,63,55,-239,141,503,-495,-18.5,-5.73,-52.9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,-0.5,0.54,-102,-62,65,270,162,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.31449674,-20.3759037,-80.65506109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.05,0.08,-37,121,-132,-506,348,52,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,1.28,0.74,-200,435,2,-511,760,640,"E"
"1854","18555","adelmo",1322832922,956340,"02/12/2011 13:35","yes",590,136,-36.5,133,18,"-1.409521","-0.557535",NA,"-0.292161","0.779442",NA,133,22,"-1.4",127,18,"-1.4",6,4,"0.0000",1.7,142.6,5.2,26.9,-34.5,1.6,2.6,130.5,2.3,5.12,0.14,0.13,-0.21,45,39,-161,175,614,-282,-71.7,-55.4,18.9,22,7.0258,-30.1161,16.801,282.2741,-29.4442,17.4602,304.8594,-33.8942,22.3591,499.9316,-2.38,-0.26,0.66,98,-131,-143,750,-65,-106,"-1.50642","-0.12764","1.24570","-0.15511","1.00087","1.17669",-5.7,18.9,22,-55.4,-55.6,11,49.75,74.5,11,60.5,-28.3,-88.5,"0.0287","-0.2533",NA,"-0.1938","0.3846",NA,-24.1,-83.2,"0.0",-30.3,-90.8,"0.0",6.14,7.55,"0.00",18,0.3118,61.9229,2.3049,5.3127,-27.1291,1.3815,1.9085,-87.696,1.8291,3.3458,0.19,0.1,-0.07,-49,100,-136,-524,317,44,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,48,18.80645,0,0,0,0,0,0,0,0,0,1.08,-2.15,-0.3,-237,406,-42,-694,443,542,"E"
"1855","18557","adelmo",1322832923,20413,"02/12/2011 13:35","no",591,137,-36.8,133,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.18,-0.1,49,38,-159,172,616,-280,-92.3,-54.9,45.1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.75,-0.24,1.15,127,-135,-254,686,-85,-281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.9707078,-26.0216658,-87.28323016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.21,0.02,-45,103,-134,-520,327,34,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1.88,-0.84,-297,225,-11,-701,257,525,"E"
"1856","18571","adelmo",1322832923,368278,"02/12/2011 13:35","no",591,147,-34.8,130,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08,0.16,0.2,48,40,-173,172,564,-399,-86.4,-58.9,47,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,-0.61,0.67,161,-134,-224,678,-91,-291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.96770924,-17.83640102,-72.95348477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.51,-0.05,-37,151,-139,-423,448,33,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,1.51,0.62,-379,163,8,-638,22,447,"E"
"1857","18572","adelmo",1322832923,428365,"02/12/2011 13:35","no",591,148,-34.6,130,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0.13,0.2,48,33,-187,171,566,-409,-85.7,-59.1,46.1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,-0.61,0.69,161,-135,-223,678,-86,-293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.88676563,-16.09790358,-74.61989844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.47,0,-34,152,-144,-418,457,22,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,1.59,0.57,-371,164,5,-645,25,455,"E"
"1858","18573","adelmo",1322832923,456292,"02/12/2011 13:35","no",591,148,-34.5,130,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08,0.13,0.25,51,30,-193,172,555,-410,-84.9,-59.2,45.3,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,-0.61,0.72,161,-136,-223,681,-82,-288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.04600919,-15.21980115,-75.73356652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.42,0.03,-32,150,-145,-408,460,13,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,1.7,0.52,-380,162,-1,-658,46,476,"E"
"1859","18578","adelmo",1322832923,648386,"02/12/2011 13:35","no",591,155,-33.3,128,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.13,0.3,53,38,-212,157,528,-473,-62.2,-62,23.4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,-1.28,1.03,117,-121,-208,732,-51,-192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.43720953,-5.468745836,-70.33973563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.24,-0.21,-12,167,-142,-383,492,32,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,2.55,1.39,-315,263,18,-712,322,618,"E"
"1860","18596","adelmo",1322832924,440305,"02/12/2011 13:35","no",592,157,-28.4,127,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.11,-0.48,62,49,-224,129,505,-480,-10.2,12.9,-73.9,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,-0.92,1.05,-207,-21,35,-56,360,568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.43484224,-19.70550684,-80.79733083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,-0.42,-0.62,-39,132,-144,-455,404,66,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,0.87,0.67,-192,434,-25,-489,733,535,"E"
"1861","18602","adelmo",1322832924,868309,"02/12/2011 13:35","no",592,149,-32.5,128,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.05,-0.67,48,15,-195,177,561,-383,-11.2,25.8,-86.2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,-0.71,0.92,-266,-27,-20,-263,367,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.34774265,-18.846713,-99.80462663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,-0.67,-0.02,-35,95,-157,-543,312,-32,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,0.16,0.39,-173,471,-28,-495,730,523,"E"
"1862","18613","adelmo",1322832926,84302,"02/12/2011 13:35","no",593,153,-33.2,124,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.18,0.51,49,35,-210,165,545,-433,-4.14,39.7,-86.8,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.47,0.85,-270,6,-69,-323,408,499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.06834078,-34.56644931,-113.7433551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.14,-0.56,-56,41,-150,-594,206,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,2.91,1.43,-314,319,12,-715,380,599,"E"
"1863","18620","adelmo",1322832926,304410,"02/12/2011 13:35","no",593,159,-31.1,124,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,0.1,0.11,68,47,-229,153,503,-500,-3.12,37.5,-84.3,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.51,0.82,-264,-17,-59,-285,400,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.97040635,-22.38939575,-111.5157632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.29,-0.36,-45,77,-182,-583,253,-7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,1.98,1.25,-222,471,16,-614,679,653,"E"
"1864","18626","adelmo",1322832926,792305,"02/12/2011 13:35","no",593,157,-30.7,127,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.1,-0.25,60,45,-231,147,500,-497,-5.33,32.6,-85.6,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,-0.64,0.52,-262,-17,-53,-242,365,559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.89333166,-29.84838822,-97.44400128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.14,-0.28,-59,96,-166,-571,289,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,1.09,0.9,-170,439,-6,-501,752,600,"E"
"1865","18649","adelmo",1322832927,900318,"02/12/2011 13:35","no",594,134,-35.9,134,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.14,-0.11,55,39,-143,174,625,-265,-12.4,45.9,-92.1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,-0.51,0.75,-293,-55,-54,-432,309,513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.79341983,-30.85363216,-109.665132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.11,-0.39,-57,64,-167,-587,238,16,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,-2.12,-0.1,-301,213,-18,-659,69,443,"E"
"1866","18657","adelmo",1322832928,444342,"02/12/2011 13:35","no",595,141,-36.4,132,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.14,-0.07,39,40,-158,189,592,-343,-3.41,12.6,-79.5,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.79,0.35,0.61,-274,-5,122,32,272,607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.80020749,-31.89873511,-117.996982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,-0.13,-0.28,-58,40,-171,-617,149,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,0.88,0.62,-398,103,-9,-488,-283,270,"E"
"1867","18660","adelmo",1322832928,660436,"02/12/2011 13:35","no",595,143,-35.4,131,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14,0.24,0.13,41,5,-177,181,588,-343,-7.16,-18.3,-64.5,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.98,0.56,0.23,-207,-23,141,471,145,472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.42819568,-28.94165934,-120.6915332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,-0.06,-0.33,-51,38,-167,-616,120,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.8,0.52,-392,93,2,-508,-251,288,"E"
"1868","18676","adelmo",1322832929,48317,"02/12/2011 13:35","no",596,159,-32.6,126,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.1,-0.05,65,58,-227,166,502,-484,-128,-29.8,96.1,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04,0.14,0.54,6,-172,-451,179,-90,-584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.24683997,-32.2358944,-109.0923528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.59,0.96,1.21,-50,53,-140,-593,192,46,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.77,4.16,1.18,-211,339,9,-702,504,867,"E"
"1869","18681","adelmo",1322832929,240395,"02/12/2011 13:35","no",596,157,-31.2,127,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0.11,-0.25,76,49,-223,161,498,-491,-128,-25.5,98.9,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,-0.43,0.92,7,-172,-437,104,-93,-590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.2011515,-40.26269005,-78.28543629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.96,1.73,0.84,-65,98,-117,-499,343,82,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,3.42,1.28,-118,425,97,-565,762,1020,"E"
"1870","18698","adelmo",1322832931,92341,"02/12/2011 13:35","no",597,140,-35.8,135,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11,0.16,0.15,48,27,-159,183,586,-328,-20.4,21.7,-80.6,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.49,0,0.67,-257,-18,97,-113,269,629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.78345011,-14.67626362,-81.15169315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,-0.47,0.07,-25,115,-124,-501,342,80,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09,0.61,0.3,81,316,-18,70,654,572,"E"
"1871","18702","adelmo",1322832931,300336,"02/12/2011 13:35","no",597,145,-34.9,134,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.13,0.41,64,52,-188,175,570,-388,-17.6,-3.02,-65.5,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.12,0.34,0.69,-181,-8,136,282,212,557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.5668466,-29.5060576,-91.50065435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,-0.37,-0.28,-51,94,-139,-529,309,77,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,0.48,0.61,47,310,1,56,673,608,"E"
"1872","18704","adelmo",1322832931,404325,"02/12/2011 13:35","no",597,149,-34.9,134,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.14,0.26,57,40,-199,176,543,-429,-21.8,-25.3,-47.7,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.52,0.35,0.98,-109,-30,77,593,112,351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.91344276,-35.93319235,-90.81616971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,-0.03,-0.34,-62,89,-139,-535,284,71,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,0.48,0.23,54,315,20,51,671,618,"E"
"1873","18708","adelmo",1322832931,668327,"02/12/2011 13:35","no",597,152,-33.7,133,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0.1,0.08,57,45,-209,168,524,-453,-30.3,-42.8,-27.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.58,0.55,0.89,-29,-50,-2,735,47,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.52835941,-34.67462462,-111.3815361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,-0.4,-0.03,-64,53,-169,-550,264,60,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0.26,0.59,57,310,13,39,685,624,"E"
"1874","18713","adelmo",1322832931,856307,"02/12/2011 13:35","no",597,157,-32.1,131,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.11,0,65,46,-223,153,506,-493,-81.3,-51.3,41.8,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.07,0.45,1.3,52,-126,-226,639,-98,-340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.32992107,-22.59750676,-108.3878867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,-0.42,-1.3,-36,66,-142,-610,154,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,0.35,0.36,33,326,-9,0,714,638,"E"
